城市,调研标签,位置,排名,POI名称,地址,经度,纬度,小组,BDM,BD,商家ID,门店ID,品牌ID,POI ID,商圈类型,经营大类,营业状态,是否认领,是否在售,是否动销,本月GMV,线下GMV,商品数,搜索次数,颜色,高德标记链接,高德搜索链接
郑州,动销问题调研,二七万达补充点位,4,库迪咖啡(二七万达店),二七万达金街南入口处,113.642575,34.716421,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7195080618764404736,7306053233615621120,724279170001,7306057780598441996,综合商场&日用商超,核心商业区,正常营业,1,0,0,0.00,0.00,0,242,red,https://uri.amap.com/marker?position=113.642575%2C34.716421&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%BA%93%E8%BF%AA%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%BA%93%E8%BF%AA%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,38,幸运咖(二七万达金街1号门店),二七万达金街1号门口路东,113.64283,34.719528,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7008002548141393920,7470791936653002752,4862,7342685890591852594,综合商场&日用商超,核心商业区,正常营业,1,1,1,3693.70,0.00,80,287,blue,https://uri.amap.com/marker?position=113.642830%2C34.719528&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%B9%B8%E8%BF%90%E5%92%96%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%971%E5%8F%B7%E9%97%A8%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B9%B8%E8%BF%90%E5%92%96%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%971%E5%8F%B7%E9%97%A8%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,39,瑞幸咖啡(佳纷天地1F店),京广南路华中路佳纷天地一层17号,113.65667,34.717629,郑州二区5,侯景岳,赵世乾,7106395653596514304,7143178626467366912,16231,7137965488403023875,-,-,正常营业,1,1,1,14692.44,0.00,1123,421,blue,https://uri.amap.com/marker?position=113.656670%2C34.717629&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BD%B3%E7%BA%B7%E5%A4%A9%E5%9C%B01F%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BD%B3%E7%BA%B7%E5%A4%A9%E5%9C%B01F%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,40,瑞幸咖啡(二七万达2F店),大学南路8号二七万达1号门中厅2层苏宁百货001商铺,113.643284,34.719115,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7106395653596514304,7143179994561251328,16231,7004656658232117284,综合商场&日用商超,核心商业区,正常营业,1,1,1,21871.63,9.90,1123,832,blue,https://uri.amap.com/marker?position=113.643284%2C34.719115&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE2F%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE2F%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,41,瑞幸咖啡(江泰·天宇国际店),京广南路58号江泰·天宇国际4号楼一层0144号,113.656673,34.712537,郑州二区5,侯景岳,赵世乾,7106395653596514304,7351718828952356864,16231,7350935313885169715,热点商业区块,核心商业区,正常营业,1,1,1,8276.06,0.00,1123,254,blue,https://uri.amap.com/marker?position=113.656673%2C34.712537&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E6%B1%9F%E6%B3%B0%C2%B7%E5%A4%A9%E5%AE%87%E5%9B%BD%E9%99%85%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E6%B1%9F%E6%B3%B0%C2%B7%E5%A4%A9%E5%AE%87%E5%9B%BD%E9%99%85%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,42,幸运咖(二七万达负一楼店),大学南路8号二七万达广场负一层宋潮食间A2,113.642738,34.71738,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7008002548141393920,7587981473418381312,4862,7571727105377961984,综合商场&日用商超,核心商业区,正常营业,1,1,1,2418.84,8.50,68,188,blue,https://uri.amap.com/marker?position=113.642738%2C34.717380&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%B9%B8%E8%BF%90%E5%92%96%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E8%B4%9F%E4%B8%80%E6%A5%BC%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B9%B8%E8%BF%90%E5%92%96%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E8%B4%9F%E4%B8%80%E6%A5%BC%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,43,NOWWA挪瓦咖啡(郑州二七万达金街店),大学南路8号二七金街12幢A座104号（每一天便利店）,113.643396,34.719172,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7143204359025723392,7566551755384489984,50141,7566581438724704266,综合商场&日用商超,核心商业区,正常营业,1,1,1,534.05,0.00,78,287,blue,https://uri.amap.com/marker?position=113.643396%2C34.719172&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-NOWWA%E6%8C%AA%E7%93%A6%E5%92%96%E5%95%A1%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=NOWWA%E6%8C%AA%E7%93%A6%E5%92%96%E5%95%A1%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,44,幸运咖(金街3号门店),长江路街道万达金街3号门西二多经点位,113.641782,34.717768,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7008002548141393920,7275949325694339072,4862,7274866750301964348,综合商场&日用商超,核心商业区,正常营业,1,1,1,4970.20,0.00,80,310,blue,https://uri.amap.com/marker?position=113.641782%2C34.717768&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%B9%B8%E8%BF%90%E5%92%96%28%E9%87%91%E8%A1%973%E5%8F%B7%E9%97%A8%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%B9%B8%E8%BF%90%E5%92%96%28%E9%87%91%E8%A1%973%E5%8F%B7%E9%97%A8%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,45,瑞幸咖啡(二七万达金街店),大学南路8号二七万达金街3号门一层,113.64215,34.718231,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7106395653596514304,7143178996069435392,16231,7137184271260715023,综合商场&日用商超,核心商业区,正常营业,1,1,1,18023.29,0.00,1123,783,blue,https://uri.amap.com/marker?position=113.642150%2C34.718231&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,46,M Stand(郑州二七万达店),大学南路8号12号楼1-5层101一层1001B号商铺,113.643472,34.719352,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7166146604305483776,7572057181177809920,11459,7572430967411836970,综合商场&日用商超,核心商业区,正常营业,1,1,1,7553.33,0.00,48,616,blue,https://uri.amap.com/marker?position=113.643472%2C34.719352&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-M+Stand%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=M+Stand%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,47,瑞幸咖啡(二七万达大学路店),大学南路8号二七万达10号楼底商,113.643338,34.716276,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7106395653596514304,7356429548030641152,16231,7346109408604096548,综合商场&日用商超,核心商业区,正常营业,1,1,1,23219.86,0.00,1123,894,blue,https://uri.amap.com/marker?position=113.643338%2C34.716276&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%A4%A7%E5%AD%A6%E8%B7%AF%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%91%9E%E5%B9%B8%E5%92%96%E5%95%A1%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%A4%A7%E5%AD%A6%E8%B7%AF%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,48,一只酸奶牛(郑州二七万达广场店),大学南路8号二七万达广场室内步行街3层3020BB,113.642698,34.717667,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7043987112181532672,7256627180329846784,295,6647689850600376334,综合商场&日用商超,核心商业区,正常营业,1,1,1,8425.82,0.00,47,627,blue,https://uri.amap.com/marker?position=113.642698%2C34.717667&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E4%B8%80%E5%8F%AA%E9%85%B8%E5%A5%B6%E7%89%9B%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E4%B8%80%E5%8F%AA%E9%85%B8%E5%A5%B6%E7%89%9B%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,49,一块炒酸奶(二七万达店),大学南路8号万达金街濮阳亭北1-2号,113.64217,34.718453,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7551443080281475072,7551443145972533248,-,7551458445543606287,综合商场&日用商超,核心商业区,正常营业,1,1,1,646.00,0.00,7,179,blue,https://uri.amap.com/marker?position=113.642170%2C34.718453&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E4%B8%80%E5%9D%97%E7%82%92%E9%85%B8%E5%A5%B6%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E4%B8%80%E5%9D%97%E7%82%92%E9%85%B8%E5%A5%B6%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,50,满米酸奶(郑州二七万达金街店),长江路街道大学南路8号2号楼124号,113.642143,34.718051,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7012588349181396992,7478880881902553088,15708,6852766753987069966,综合商场&日用商超,核心商业区,正常营业,1,1,1,31667.98,183.30,68,3542,blue,https://uri.amap.com/marker?position=113.642143%2C34.718051&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%BB%A1%E7%B1%B3%E9%85%B8%E5%A5%B6%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E6%BB%A1%E7%B1%B3%E9%85%B8%E5%A5%B6%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E9%87%91%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,51,满米酸奶(京莎广场店),长江路街道华中路京莎佳纷广场1楼,113.656104,34.717366,郑州二区5,侯景岳,赵世乾,7012588349181396992,7280797603925608448,15708,7274093504505055271,-,-,正常营业,1,1,1,7609.10,14.80,57,504,blue,https://uri.amap.com/marker?position=113.656104%2C34.717366&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E6%BB%A1%E7%B1%B3%E9%85%B8%E5%A5%B6%28%E4%BA%AC%E8%8E%8E%E5%B9%BF%E5%9C%BA%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E6%BB%A1%E7%B1%B3%E9%85%B8%E5%A5%B6%28%E4%BA%AC%E8%8E%8E%E5%B9%BF%E5%9C%BA%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,52,酸奶罐罐(郑州二七万达广场店),二七万达广场二层2030号,113.642765,34.716828,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7233670282186081280,7371267111194331136,720539580001,7304653265717692454,综合商场&日用商超,核心商业区,正常营业,1,1,1,10562.19,33.90,32,2570,blue,https://uri.amap.com/marker?position=113.642765%2C34.716828&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E9%85%B8%E5%A5%B6%E7%BD%90%E7%BD%90%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E9%85%B8%E5%A5%B6%E7%BD%90%E7%BD%90%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%B9%BF%E5%9C%BA%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,53,茉酸奶(郑州二七万达店),二七万达广场负一楼宋朝食间A09号,113.642773,34.717333,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7065522196948453376,7399536784504195072,11090,7146128306105124903,综合商场&日用商超,核心商业区,正常营业,1,0,1,8428.55,21.90,0,692,blue,https://uri.amap.com/marker?position=113.642773%2C34.717333&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E8%8C%89%E9%85%B8%E5%A5%B6%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%8C%89%E9%85%B8%E5%A5%B6%28%E9%83%91%E5%B7%9E%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,新开问题调研,二七万达补充点位,8,胖小橘手工酸奶,长江路街道大学南路50号,113.643179,34.712466,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",-,-,-,7632641724921153582,-,-,尚未开业,0/空,0,0,0.00,0.00,0,0,orange,https://uri.amap.com/marker?position=113.643179%2C34.712466&name=%E6%96%B0%E5%BC%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E8%83%96%E5%B0%8F%E6%A9%98%E6%89%8B%E5%B7%A5%E9%85%B8%E5%A5%B6&src=codex.poi.visit,https://www.amap.com/search?query=%E8%83%96%E5%B0%8F%E6%A9%98%E6%89%8B%E5%B7%A5%E9%85%B8%E5%A5%B6
郑州,扫码/营销调研,二七万达补充点位,54,DQ冰淇淋(二七万达店),长江路街道大学南路8号二七万达2号门三楼3027号商铺,113.642666,34.716793,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6971303623296813056,7101319450419038208,16194,6601161969384851463,"综合商场&日用商超商业街/步行街&集市,综合商场&日用商超","核心商业区核心商业区,核心商业区",正常营业,1,1,1,85765.91,53.70,90,4228,blue,https://uri.amap.com/marker?position=113.642666%2C34.716793&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-DQ%E5%86%B0%E6%B7%87%E6%B7%8B%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=DQ%E5%86%B0%E6%B7%87%E6%B7%8B%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,55,青之手酿·冷萃酸奶(二七万达),仁和路与航海路交叉口向南100米路东,113.641161,34.719362,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7000723729206478848,7439984222422584320,724743640001,7438888231283722280,综合商场&日用商超,核心商业区,正常营业,1,1,1,5389.50,374.10,35,524,blue,https://uri.amap.com/marker?position=113.641161%2C34.719362&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E9%9D%92%E4%B9%8B%E6%89%8B%E9%85%BF%C2%B7%E5%86%B7%E8%90%83%E9%85%B8%E5%A5%B6%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%29&src=codex.poi.visit,https://www.amap.com/search?query=%E9%9D%92%E4%B9%8B%E6%89%8B%E9%85%BF%C2%B7%E5%86%B7%E8%90%83%E9%85%B8%E5%A5%B6%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%29
郑州,扫码/营销调研,二七万达补充点位,56,天冰三好冰淇淋(兴华南街店),兴华南街亚星盛世家园A区东门向南150米路西,113.63267,34.71215,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6973926140138227712,7595657292852070400,65700,7593970713527060514,热点商业区块,核心商业区,正常营业,1,1,1,1226.71,382.85,5,192,blue,https://uri.amap.com/marker?position=113.632670%2C34.712150&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%A4%A9%E5%86%B0%E4%B8%89%E5%A5%BD%E5%86%B0%E6%B7%87%E6%B7%8B%28%E5%85%B4%E5%8D%8E%E5%8D%97%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%A4%A9%E5%86%B0%E4%B8%89%E5%A5%BD%E5%86%B0%E6%B7%87%E6%B7%8B%28%E5%85%B4%E5%8D%8E%E5%8D%97%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,57,胖雪奶皮子酸奶酪(万千世纪城店),人和路汉江路交叉口向南200米路西(水果零食左侧),113.640951,34.713089,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7530513126368643072,7545776694666267648,7542340440297605120,7532677673135376425,综合商场&日用商超,核心商业区,正常营业,1,1,1,4645.40,430.60,7,266,blue,https://uri.amap.com/marker?position=113.640951%2C34.713089&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E8%83%96%E9%9B%AA%E5%A5%B6%E7%9A%AE%E5%AD%90%E9%85%B8%E5%A5%B6%E9%85%AA%28%E4%B8%87%E5%8D%83%E4%B8%96%E7%BA%AA%E5%9F%8E%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E8%83%96%E9%9B%AA%E5%A5%B6%E7%9A%AE%E5%AD%90%E9%85%B8%E5%A5%B6%E9%85%AA%28%E4%B8%87%E5%8D%83%E4%B8%96%E7%BA%AA%E5%9F%8E%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,58,GUYU谷予·冷萃茶蛋糕(二七万达店),二七万达12号楼B座27层2739,113.643328,34.717293,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7357618278895716352,7444390211657713664,730020550001,7444395113747580991,综合商场&日用商超,核心商业区,正常营业,1,1,1,35194.00,0.00,23,4062,blue,https://uri.amap.com/marker?position=113.643328%2C34.717293&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-GUYU%E8%B0%B7%E4%BA%88%C2%B7%E5%86%B7%E8%90%83%E8%8C%B6%E8%9B%8B%E7%B3%95%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=GUYU%E8%B0%B7%E4%BA%88%C2%B7%E5%86%B7%E8%90%83%E8%8C%B6%E8%9B%8B%E7%B3%95%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,动销问题调研,二七万达补充点位,5,那家花店,长江路街道汉江路98-37号二七万达3号院,113.641667,34.715476,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7541229357852066816,7541624838620841984,-,7538601732197222443,综合商场&日用商超,核心商业区,正常营业,1,0,0,0.00,0.00,0,686,red,https://uri.amap.com/marker?position=113.641667%2C34.715476&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E9%82%A3%E5%AE%B6%E8%8A%B1%E5%BA%97&src=codex.poi.visit,https://www.amap.com/search?query=%E9%82%A3%E5%AE%B6%E8%8A%B1%E5%BA%97
郑州,扫码/营销调研,二七万达补充点位,59,卡吉诺(嵩山路店),嵩山路街道长江路嵩山路交叉口向北200米路东(亚星盛世西门A区附近),113.628459,34.713035,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6954144532967458816,7151599521653327872,14452,6601195797113473031,热点商业区块,核心商业区,正常营业,1,1,1,52832.94,0.00,76,1646,blue,https://uri.amap.com/marker?position=113.628459%2C34.713035&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E5%8D%A1%E5%90%89%E8%AF%BA%28%E5%B5%A9%E5%B1%B1%E8%B7%AF%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E5%8D%A1%E5%90%89%E8%AF%BA%28%E5%B5%A9%E5%B1%B1%E8%B7%AF%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,60,W·法式蛋糕(二七万达店),长江路街道大学南路8号8号楼1-2层118号,113.641933,34.715337,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",7372087462077793280,7405528200811431936,730088060001,7405497918909581375,-,-,正常营业,1,1,1,35329.90,0.00,243,4496,blue,https://uri.amap.com/marker?position=113.641933%2C34.715337&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-W%C2%B7%E6%B3%95%E5%BC%8F%E8%9B%8B%E7%B3%95%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=W%C2%B7%E6%B3%95%E5%BC%8F%E8%9B%8B%E7%B3%95%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,61,破蛋日生日蛋糕(京莎广场店),京广路街道二七区京广南路京莎广场1层004号,113.654887,34.717362,郑州二区5,侯景岳,赵世乾,7227667306732587008,7577336702786275328,729284900001,7293007532899960844,热点商业区块,核心商业区,正常营业,1,1,1,88.00,0.00,115,145,blue,https://uri.amap.com/marker?position=113.654887%2C34.717362&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%A0%B4%E8%9B%8B%E6%97%A5%E7%94%9F%E6%97%A5%E8%9B%8B%E7%B3%95%28%E4%BA%AC%E8%8E%8E%E5%B9%BF%E5%9C%BA%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%A0%B4%E8%9B%8B%E6%97%A5%E7%94%9F%E6%97%A5%E8%9B%8B%E7%B3%95%28%E4%BA%AC%E8%8E%8E%E5%B9%BF%E5%9C%BA%E5%BA%97%29
郑州,动销问题调研,二七万达补充点位,6,张兵兵大营鸡蛋麻花,高砦市场长江路门面房129-130号,113.653637,34.710105,郑州二区5,侯景岳,赵世乾,7601368244527564800,7602562863177172992,-,7310940956960753714,热点商业区块,核心商业区,正常营业,1,0,0,0.00,0.00,0,25,red,https://uri.amap.com/marker?position=113.653637%2C34.710105&name=%E5%8A%A8%E9%94%80%E9%97%AE%E9%A2%98%E8%B0%83%E7%A0%94-%E5%BC%A0%E5%85%B5%E5%85%B5%E5%A4%A7%E8%90%A5%E9%B8%A1%E8%9B%8B%E9%BA%BB%E8%8A%B1&src=codex.poi.visit,https://www.amap.com/search?query=%E5%BC%A0%E5%85%B5%E5%85%B5%E5%A4%A7%E8%90%A5%E9%B8%A1%E8%9B%8B%E9%BA%BB%E8%8A%B1
郑州,扫码/营销调研,二七万达补充点位,62,仟吉(兴华南街店),长江中路128号112号楼27号,113.632692,34.713067,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6998083899892959232,7296411629455983616,17667,6852853371011926028,-,-,正常营业,1,1,1,7889.37,0.00,57,411,blue,https://uri.amap.com/marker?position=113.632692%2C34.713067&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E4%BB%9F%E5%90%89%28%E5%85%B4%E5%8D%8E%E5%8D%97%E8%A1%97%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E4%BB%9F%E5%90%89%28%E5%85%B4%E5%8D%8E%E5%8D%97%E8%A1%97%E5%BA%97%29
郑州,扫码/营销调研,二七万达补充点位,63,百香林西点(二七万达店),大学南路8号6号楼119号,113.642155,34.716559,郑州二区5,侯景岳,"王展召, 敬阳洋, 魏伟欣",6990261314698512384,7430891884882429952,15800,6601140312045783053,综合商场&日用商超,核心商业区,正常营业,1,0,1,14.80,0.00,0,467,blue,https://uri.amap.com/marker?position=113.642155%2C34.716559&name=%E6%89%AB%E7%A0%81%2F%E8%90%A5%E9%94%80%E8%B0%83%E7%A0%94-%E7%99%BE%E9%A6%99%E6%9E%97%E8%A5%BF%E7%82%B9%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29&src=codex.poi.visit,https://www.amap.com/search?query=%E7%99%BE%E9%A6%99%E6%9E%97%E8%A5%BF%E7%82%B9%28%E4%BA%8C%E4%B8%83%E4%B8%87%E8%BE%BE%E5%BA%97%29
